drg,drgnum,drgweight,drgdesc,drgsys,drgvers,glos,trim,low,alos,postacute,specialpay,mdc,medsurg,fydate,fyear,mdcdesc
662,662,2.9941,662: MINOR BLADDER PROCEDURES W MCC,MS-DRG,30,7.5,0,,10.30000019,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
663,663,1.5295,663: MINOR BLADDER PROCEDURES W CC,MS-DRG,30,3.799999952,0,,5.199999809,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
664,664,1.126,664: MINOR BLADDER PROCEDURES W/O CC/MCC,MS-DRG,30,1.600000024,0,,2,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
665,665,3.0737,665: PROSTATECTOMY W MCC,MS-DRG,30,9.5,0,,11.89999962,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
666,666,1.6602,666: PROSTATECTOMY W CC,MS-DRG,30,4.5,0,,6.199999809,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
667,667,0.876,667: PROSTATECTOMY W/O CC/MCC,MS-DRG,30,2,0,,2.599999905,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
668,668,2.4731,668: TRANSURETHRAL PROCEDURES W MCC,MS-DRG,30,6.699999809,0,,8.800000191,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
669,669,1.3015,669: TRANSURETHRAL PROCEDURES W CC,MS-DRG,30,3.099999905,0,,4.199999809,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
670,670,0.8326,670: TRANSURETHRAL PROCEDURES W/O CC/MCC,MS-DRG,30,1.899999976,0,,2.400000095,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
671,671,1.4513,671: URETHRAL PROCEDURES W CC/MCC,MS-DRG,30,3.700000048,0,,5.199999809,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
672,672,0.8383,672: URETHRAL PROCEDURES W/O CC/MCC,MS-DRG,30,1.799999952,0,,2.299999952,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
673,673,3.0591,673: OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,MS-DRG,30,6.400000095,0,,9.800000191,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
674,674,2.1887,674: OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,MS-DRG,30,5.099999905,0,,7,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
675,675,1.3558,675: OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,MS-DRG,30,1.799999952,0,,2.5,No,No,11,SURG,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
676,676,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
677,677,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
678,678,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
679,679,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
680,680,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
681,681,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
682,682,1.5862,682: RENAL FAILURE W MCC,MS-DRG,30,4.900000095,0,,6.5,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
683,683,0.9958,683: RENAL FAILURE W CC,MS-DRG,30,3.799999952,0,,4.699999809,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
684,684,0.6432,684: RENAL FAILURE W/O CC/MCC,MS-DRG,30,2.599999905,0,,3.099999905,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
685,685,0.8899,685: ADMIT FOR RENAL DIALYSIS,MS-DRG,30,2.5,0,,3.5,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
686,686,1.6823,686: KIDNEY & URINARY TRACT NEOPLASMS W MCC,MS-DRG,30,5.400000095,0,,7.199999809,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
687,687,1.0499,687: KIDNEY & URINARY TRACT NEOPLASMS W CC,MS-DRG,30,3.599999905,0,,4.699999809,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
688,688,0.6805,688: KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,MS-DRG,30,2.200000048,0,,2.900000095,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
689,689,1.1784,689: KIDNEY & URINARY TRACT INFECTIONS W MCC,MS-DRG,30,4.5,0,,5.5,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
690,690,0.781,690: KIDNEY & URINARY TRACT INFECTIONS W/O MCC,MS-DRG,30,3.200000048,0,,3.900000095,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
691,691,1.5632,691: URINARY STONES W ESW LITHOTRIPSY W CC/MCC,MS-DRG,30,3,0,,4,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
692,692,1.0563,692: URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,MS-DRG,30,1.700000048,0,,2.099999905,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
693,693,1.4169,693: URINARY STONES W/O ESW LITHOTRIPSY W MCC,MS-DRG,30,4,0,,5.199999809,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
694,694,0.7017,694: URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,MS-DRG,30,2,0,,2.400000095,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
695,695,1.2944,695: KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,MS-DRG,30,4.199999809,0,,5.5,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
696,696,0.6639,696: KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,MS-DRG,30,2.5,0,,3.099999905,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
697,697,0.8246,697: URETHRAL STRICTURE,MS-DRG,30,2.5,0,,3.200000048,No,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
698,698,1.5995,698: OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,MS-DRG,30,5.199999809,0,,6.599999905,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
699,699,0.9998,699: OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,MS-DRG,30,3.599999905,0,,4.5,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
700,700,0.6854,700: OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,MS-DRG,30,2.599999905,0,,3.299999952,Yes,No,11,MED,10/1/2012,2013,11: DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT
701,701,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
702,702,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
703,703,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
704,704,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
705,705,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
706,706,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
707,707,1.8134,707: MAJOR MALE PELVIC PROCEDURES W CC/MCC,MS-DRG,30,3,0,,4.099999905,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
708,708,1.2936,708: MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,MS-DRG,30,1.5,0,,1.700000048,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
709,709,2.0087,709: PENIS PROCEDURES W CC/MCC,MS-DRG,30,4,0,,6.400000095,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
710,710,1.2991,710: PENIS PROCEDURES W/O CC/MCC,MS-DRG,30,1.5,0,,1.799999952,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
711,711,1.9631,711: TESTES PROCEDURES W CC/MCC,MS-DRG,30,5.5,0,,7.800000191,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
712,712,0.8418,712: TESTES PROCEDURES W/O CC/MCC,MS-DRG,30,2.299999952,0,,3.200000048,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
713,713,1.3234,713: TRANSURETHRAL PROSTATECTOMY W CC/MCC,MS-DRG,30,3.099999905,0,,4.400000095,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
714,714,0.6983,714: TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,MS-DRG,30,1.600000024,0,,1.799999952,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
715,715,1.9149,715: OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,MS-DRG,30,4.400000095,0,,6.599999905,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
716,716,0.9656,716: OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,MS-DRG,30,1.299999952,0,,1.5,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
717,717,1.7261,717: OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,MS-DRG,30,4.5,0,,6.199999809,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
718,718,0.8657,718: OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,MS-DRG,30,2.200000048,0,,3,No,No,12,SURG,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
719,719,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
720,720,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
721,721,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
722,722,1.669,"722: MALIGNANCY, MALE REPRODUCTIVE SYSTEM W MCC",MS-DRG,30,5.400000095,0,,7.199999809,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
723,723,1.1066,"723: MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",MS-DRG,30,4,0,,5.099999905,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
724,724,0.6509,"724: MALIGNANCY, MALE REPRODUCTIVE SYSTEM W/O CC/MCC",MS-DRG,30,2,0,,2.599999905,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
725,725,1.2976,725: BENIGN PROSTATIC HYPERTROPHY W MCC,MS-DRG,30,4.599999905,0,,5.900000095,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
726,726,0.7085,726: BENIGN PROSTATIC HYPERTROPHY W/O MCC,MS-DRG,30,2.700000048,0,,3.400000095,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
727,727,1.4014,727: INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,MS-DRG,30,5,0,,6.300000191,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
728,728,0.7721,728: INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,MS-DRG,30,3.299999952,0,,3.900000095,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
729,729,1.0357,729: OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,MS-DRG,30,3.400000095,0,,4.400000095,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
730,730,0.6113,730: OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,MS-DRG,30,2,0,,2.5,No,No,12,MED,10/1/2012,2013,12: DISEASES & DISORDERS OF THE MALE REPRODUCTIVE SYSTEM
731,731,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
732,732,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
733,733,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
734,734,2.6652,"734: PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",MS-DRG,30,5,0,,7.099999905,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
735,735,1.1682,"735: PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC",MS-DRG,30,1.899999976,0,,2.299999952,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
736,736,4.414,736: UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,MS-DRG,30,10.69999981,0,,13,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
737,737,2.0049,737: UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,MS-DRG,30,5.400000095,0,,6.400000095,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
738,738,1.2853,738: UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,MS-DRG,30,3,0,,3.400000095,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
739,739,3.3219,"739: UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC",MS-DRG,30,6.800000191,0,,9.199999809,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
740,740,1.5688,"740: UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",MS-DRG,30,3.299999952,0,,4.199999809,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
741,741,1.1499,"741: UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",MS-DRG,30,1.799999952,0,,2.200000048,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
742,742,1.4157,742: UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,MS-DRG,30,2.900000095,0,,3.900000095,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
743,743,0.9653,743: UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,MS-DRG,30,1.700000048,0,,1.899999976,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
744,744,1.5573,"744: D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",MS-DRG,30,4.099999905,0,,5.900000095,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
745,745,0.8109,"745: D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",MS-DRG,30,1.799999952,0,,2.200000048,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
746,746,1.385,"746: VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC",MS-DRG,30,3,0,,4.400000095,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
747,747,0.8818,"747: VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC",MS-DRG,30,1.5,0,,1.799999952,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
748,748,0.9773,748: FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,MS-DRG,30,1.399999976,0,,1.700000048,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
749,749,2.5755,749: OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,MS-DRG,30,6.099999905,0,,8.600000381,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
750,750,1.0675,750: OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,MS-DRG,30,2.400000095,0,,3,No,No,13,SURG,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
751,751,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
752,752,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
753,753,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
754,754,1.9833,"754: MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",MS-DRG,30,5.900000095,0,,8.100000381,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
755,755,1.099,"755: MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",MS-DRG,30,3.799999952,0,,5,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
756,756,0.5777,"756: MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",MS-DRG,30,2.099999905,0,,2.700000048,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
757,757,1.6945,"757: INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",MS-DRG,30,6,0,,7.800000191,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
758,758,1.079,"758: INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",MS-DRG,30,4.400000095,0,,5.400000095,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
759,759,0.7173,"759: INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",MS-DRG,30,3.099999905,0,,3.700000048,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
760,760,0.8062,760: MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,MS-DRG,30,2.799999952,0,,3.599999905,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
761,761,0.4951,761: MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,MS-DRG,30,1.799999952,0,,2.200000048,No,No,13,MED,10/1/2012,2013,13: DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM
762,762,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
763,763,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
764,764,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
765,765,1.2194,765: CESAREAN SECTION W CC/MCC,MS-DRG,30,3.799999952,0,,4.800000191,No,No,14,SURG,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
766,766,0.8586,766: CESAREAN SECTION W/O CC/MCC,MS-DRG,30,2.900000095,0,,3.099999905,No,No,14,SURG,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
767,767,0.9225,767: VAGINAL DELIVERY W STERILIZATION &/OR D&C,MS-DRG,30,2.5,0,,3.200000048,No,No,14,SURG,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
768,768,1.8304,768: VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,MS-DRG,30,4.699999809,0,*,5.800000191,No,No,14,SURG,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
769,769,1.4668,769: POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,MS-DRG,30,3.299999952,0,,5,No,No,14,SURG,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
770,770,0.6489,"770: ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",MS-DRG,30,1.600000024,0,,2,No,No,14,SURG,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
771,771,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
772,772,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
773,773,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
774,774,0.7217,774: VAGINAL DELIVERY W COMPLICATING DIAGNOSES,MS-DRG,30,2.599999905,0,,3.299999952,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
775,775,0.5755,775: VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,MS-DRG,30,2.099999905,0,,2.400000095,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
776,776,0.6565,776: POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,MS-DRG,30,2.5,0,,3.200000048,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
777,777,0.8777,777: ECTOPIC PREGNANCY,MS-DRG,30,1.899999976,0,,2.299999952,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
778,778,0.5049,778: THREATENED ABORTION,MS-DRG,30,2.099999905,0,,3.099999905,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
779,779,0.4962,779: ABORTION W/O D&C,MS-DRG,30,1.600000024,0,,1.899999976,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
780,780,0.1896,780: FALSE LABOR,MS-DRG,30,1.100000024,0,,1.200000048,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
781,781,0.6687,781: OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,MS-DRG,30,2.599999905,0,,3.799999952,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
782,782,0.405,782: OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,MS-DRG,30,1.799999952,0,,2.599999905,No,No,14,MED,10/1/2012,2013,"14: PREGNANCY, CHILDBIRTH & THE PUERPERIUM"
783,783,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
784,784,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
785,785,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
786,786,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
787,787,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
788,788,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
789,789,1.5035,"789: NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",MS-DRG,30,1.799999952,0,*,1.799999952,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
790,790,4.9579,"790: EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",MS-DRG,30,17.89999962,0,*,17.89999962,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
791,791,3.3861,791: PREMATURITY W MAJOR PROBLEMS,MS-DRG,30,13.30000019,0,*,13.30000019,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
792,792,2.0431,792: PREMATURITY W/O MAJOR PROBLEMS,MS-DRG,30,8.600000381,0,*,8.600000381,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
793,793,3.4783,793: FULL TERM NEONATE W MAJOR PROBLEMS,MS-DRG,30,4.699999809,0,*,4.699999809,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
794,794,1.2311,794: NEONATE W OTHER SIGNIFICANT PROBLEMS,MS-DRG,30,3.400000095,0,*,3.400000095,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
795,795,0.1667,795: NORMAL NEWBORN,MS-DRG,30,3.099999905,0,*,3.099999905,No,No,15,MED,10/1/2012,2013,15: NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD
796,796,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
797,797,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
798,798,0,,MS-DRG,30,0,0,,0,,,,,10/1/2012,2013,
799,799,5.1496,799: SPLENECTOMY W MCC,MS-DRG,30,9.699999809,0,,12.69999981,No,No,16,SURG,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
800,800,2.6372,800: SPLENECTOMY W CC,MS-DRG,30,5.5,0,,7.099999905,No,No,16,SURG,10/1/2012,2013,"16: DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD"
